dbms,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BB Line-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BB Planned-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BB Planned-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,SL maxouts,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,TFA Branch Limits,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,TLFactor,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,sysdiagrams,principal_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_TFATask,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_TFATask_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,resourceToBranch,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test1,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Project_Phase_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Salary_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Consultants_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Full_Time_Employees_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Full_Time_Employees_Test3,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Gating_Table,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Resource,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_ActualTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,CustomerT,CustomerID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,sysdiagrams,diagram_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,Users,UserID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,Import CATS Pending data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,Import CATS Rejected data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_Project,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_Project,Rec_Order_Num
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_Approval_Registry,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_Project,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test1,ResourceTFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask,TaskCode
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask_Test,ResourceID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Resource_TFATask_Test,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,Import CATS Approval data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Full_Time_Employees_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Operation_&_Maintenance_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort_Test,Resource_TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_PlannedTaskEffort,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Professional_Services_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Salary_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Salary_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Consultants_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,CC,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_Approval_Registry,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM_BExEntriesExpanded_Test2,Project
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_ActualTaskEffort_Test,PlannedTaskEffortID
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Project,13,varchar,255,FOREIGN KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,Reject_Text,14,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,IsApproved,15,bit,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,EvaluatedBy,16,varchar,255,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,EvaluatedOn,17,datetime,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,RV,18,timestamp,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM_BExEntriesExpanded_Test2,TaskID,19,nvarchar,30,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Employee/Appl#Name,1,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Personnel Number,2,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Date,3,date,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Status and Processing Indicator,4,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Correction Indicator,5,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Number (unit),6,float,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Approved by,7,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Receiver Order,8,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Sender Cost Center,9,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Receiver cost center,10,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Receiver fund,11,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Receiving Functional Area,12,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Activity Type,13,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Task Type,14,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Task level,15,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Task component,16,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Changed by,17,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Short Text,18,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Created by,19,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Created on,20,date,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Hours,21,float,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Last change,22,date,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Time of entry,23,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Time of last change,24,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Acct assgnmt (Recr),25,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Acct assgnt text,26,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,Price,27,float,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Cats_RawData_Test2,xx_code,28,nvarchar,-1,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_Test2,ID,1,bigint,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_Test2,Name,2,varchar,200,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_Test2,Personnel Number,3,int,NULL,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_Test2,Level,4,nvarchar,250,NULL,NULL,NULL,NULL
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BB Actual-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BB Line-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-PS,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BB Planned-Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,SL maxouts,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,TFA Branch Limits,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,TLFactor,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,sysdiagrams,principal_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_TFATask_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,resourceToBranch,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Salary,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test1,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Project_Phase_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Salary_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Consultants_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test3,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Gating_Table,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_ActualTaskEffort_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Infrastructure_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Actuals_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Capital_Professional_Services_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,CustomerT,CustomerID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,sysdiagrams,diagram_id
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Users,UserID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_BExEntriesExpanded_Test2,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_Test,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Pending data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Rejected data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,Rec_Order_Num
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Approval_Registry,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM_Project,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test1,ResourceTFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TaskCode
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,ResourceID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Resource_TFATask_Test,TFATaskID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,Import CATS Approval data,ID
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_CR_Sequence_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Full_Time_Employees_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Actuals_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_Operation_&_Maintenance_Test,Number
sqlserver,PMD_DCSP-sqldb,dbo,BBM2_Resource_TFATask_Test,ID,1,int,NULL,PRIMARY KEY,dbo,BBM2_PlannedTaskEffort_Test,Resource_TFATaskID
